Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,broad-scale_environmental_context,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,environmental_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location,Instrument,latitude_and_longitude,Library Name,LibraryLayout,LibrarySelection,LibrarySource,local-scale_environmental_context,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,unique_id,isolation_source
SRR35987658,RNA-Seq,302,325897781856,PRJNA1247874,SAMN53134979,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,92634770003,SECUREBIO,2025-05-25,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31036942,USA,North America,"USA: Chicago (CHI-B), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-06-16-a~CHI-B_20250525,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2025-12-08T00:00:00Z,2025-12-17T11:20:00Z,2,CHI-B_20250525,SRP577320,CHI-B_20250525,
SRR35987659,RNA-Seq,302,269768947622,PRJNA1247874,SAMN53135043,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,77958432492,SECUREBIO,2025-08-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31036941,USA,North America,"USA: Chicago (CHI-B), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-08-28-a~IL_CHI-B_20250803,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2025-12-08T00:00:00Z,2025-12-14T10:03:00Z,2,IL_CHI-B_20250803,SRP577320,IL_CHI-B_20250803,
SRR35987660,RNA-Seq,302,344077478800,PRJNA1247874,SAMN53134952,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,105011093572,SECUREBIO,2025-04-06,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31036922,USA,North America,"USA: Chicago (CHI-A), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MJ-2025-04-25~CHI-A_20250406,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2025-12-08T00:00:00Z,2025-12-17T16:19:00Z,2,CHI-A_20250406,SRP577320,CHI-A_20250406,
SRR35987661,RNA-Seq,302,421473049448,PRJNA1247874,SAMN53135042,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,120417752410,SECUREBIO,2025-10-19,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31036940,USA,North America,"USA: Chicago (CHI-A), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-11-03-b~IL_CHI-A_20251019,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2025-12-08T00:00:00Z,2026-01-05T14:46:00Z,2,IL_CHI-A_20251019,SRP577320,IL_CHI-A_20251019,
SRR35987662,RNA-Seq,302,385348776452,PRJNA1247874,SAMN53135041,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,111670222342,SECUREBIO,2025-10-12,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31036939,USA,North America,"USA: Chicago (CHI-A), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-11-03-a~IL_CHI-A_20251012,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2025-12-08T00:00:00Z,2026-01-05T13:48:00Z,2,IL_CHI-A_20251012,SRP577320,IL_CHI-A_20251012,
SRR35987663,RNA-Seq,302,168550976432,PRJNA1247874,SAMN53135040,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,47081575565,SECUREBIO,2025-10-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31036938,USA,North America,"USA: Chicago (CHI-A), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-10-24-a~IL_CHI-A_20251005,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2025-11-12T00:00:00Z,2025-11-12T02:48:00Z,2,IL_CHI-A_20251005,SRP577320,IL_CHI-A_20251005,
SRR35987664,RNA-Seq,302,2429288,PRJNA1247874,SAMN53135048,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,918763,SECUREBIO,2025-09-21,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31036937,USA,North America,"USA: Chicago (CHI-B), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-10-06-a~IL_CHI-B_20250921,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2025-11-11T00:00:00Z,2025-11-11T15:29:00Z,2,IL_CHI-B_20250921,SRP577320,IL_CHI-B_20250921,
SRR35987665,RNA-Seq,302,273448874700,PRJNA1247874,SAMN53135047,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,78068122858,SECUREBIO,2025-09-14,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31036936,USA,North America,"USA: Chicago (CHI-B), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-10-03-a~IL_CHI-B_20250914,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2025-11-20T00:00:00Z,2025-11-20T18:38:00Z,2,IL_CHI-B_20250914,SRP577320,IL_CHI-B_20250914,
SRR35987666,RNA-Seq,302,282991001996,PRJNA1247874,SAMN53135046,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,83675676427,SECUREBIO,2025-08-31,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31036878,USA,North America,"USA: Chicago (CHI-B), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-09-26-a~IL_CHI-B_20250831,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2025-12-08T00:00:00Z,2025-12-15T05:57:00Z,2,IL_CHI-B_20250831,SRP577320,IL_CHI-B_20250831,
SRR35987667,RNA-Seq,302,371731736580,PRJNA1247874,SAMN53135026,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,106185086582,SECUREBIO,2025-06-29,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31036934,USA,North America,"USA: Chicago (CHI-D2), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-07-14-a~CHI-D_20250629_part_2,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2025-12-08T00:00:00Z,2025-12-17T21:23:00Z,2,CHI-D_20250629_part_2,SRP577320,CHI-D_20250629_part_2,
SRR35987670,RNA-Seq,302,282104484016,PRJNA1247874,SAMN53135031,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,80870537835,SECUREBIO,2025-08-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31036943,USA,North America,"USA: Chicago (CHI-A), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-08-28-a~IL_CHI-A_20250803,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2025-12-08T00:00:00Z,2025-12-14T12:42:00Z,2,IL_CHI-A_20250803,SRP577320,IL_CHI-A_20250803,
SRR35987673,RNA-Seq,302,314761802146,PRJNA1247874,SAMN53134957,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,83618864509,SECUREBIO,2025-05-11,public,sra,"gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31036915,USA,North America,"USA: Chicago (CHI-A), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-05-28-a~CHI-A_20250511,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2025-12-08T00:00:00Z,2026-01-03T21:40:00Z,2,CHI-A_20250511,SRP577320,CHI-A_20250511,
SRR35987674,RNA-Seq,302,325773332186,PRJNA1247874,SAMN53135005,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,91511532730,SECUREBIO,2025-07-21,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater (24-h Moore swab),SRX31036910,USA,North America,"USA: Chicago (CHI-C), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-08-04-a~CHI-C_20250721,PAIRED,cDNA,METAGENOMIC,wastewater (airport sewer manhole),wastewater metagenome,ILLUMINA,2025-12-08T00:00:00Z,2025-12-17T20:06:00Z,2,CHI-C_20250721,SRP577320,CHI-C_20250721,
SRR36830260,RNA-Seq,302,307959128024,PRJNA1247874,SAMN54609820,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,86901447102,SECUREBIO,2025-11-09,public,"sra,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31808610,USA,North America,"USA: Riverside, CA",Illumina NovaSeq X,33.9806 N 117.3755 W,MU-CASPER-2025-12-01-a~CA_Riverside_20251109,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2026-04-16T00:00:00Z,2026-04-16T05:19:00Z,2,CA_Riverside_20251109,SRP577320,CA_Riverside_20251109,
SRR36790979,RNA-Seq,302,238954708916,PRJNA1247874,SAMN54569807,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,70291049283,SECUREBIO,2025-11-18,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31778973,USA,North America,"USA: Ontario, CA",Illumina NovaSeq X,34.0633 N 117.6509 W,MU-CASPER-2025-12-08-a~CA_Ontario_20251118,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2026-04-16T00:00:00Z,2026-04-16T23:10:00Z,2,CA_Ontario_20251118,SRP577320,CA_Ontario_20251118,
SRR36814891,RNA-Seq,302,247178787412,PRJNA1247874,SAMN54592503,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,70745848972,SECUREBIO,2025-12-11,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31799916,USA,North America,"USA: Sacramento, CA; Sacramento Area Sewer District",Illumina NovaSeq X,38.5816 N 121.4944 W,MU-CASPER-2025-12-22-a~CA_Sacramento_20251211,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2026-04-16T00:00:00Z,2026-04-16T23:36:00Z,2,CA_Sacramento_20251211,SRP577320,CA_Sacramento_20251211,
SRR36832680,RNA-Seq,302,213471074324,PRJNA1247874,SAMN54610801,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",wastewater,60425059824,SECUREBIO,2025-11-30,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",composite wastewater,SRX31810956,USA,North America,"USA: Chicago (CHI-D1), IL",Illumina NovaSeq X,41.8781 N 87.6298 W,MU-CASPER-2025-12-15-a~CHI-D1_20251130,PAIRED,cDNA,METAGENOMIC,influent wastewater,wastewater metagenome,ILLUMINA,2026-04-16T00:00:00Z,2026-04-16T22:30:00Z,2,CHI-D1_20251130,SRP577320,CHI-D1_20251130,
